budget_year,account_type,department,division,org_code,org_description,fund,fund_code,account_category,account_code,account_description,amount
FY16,Expenses,Public Works,Transportation Division,,,,General Funds,Employee Benefits,E_413EPERC,EPERC,-7836
FY16,Expenses,Public Works,Transportation Division,,,,General Funds,Employee Benefits,E_413190,Deferred Compensation No 1,9638
FY16,Expenses,Public Works,Transportation Division,,,,General Funds,Employer Paid Taxes,E_415010,FICA - OASDI,54934
FY16,Expenses,Public Works,Transportation Division,,,,General Funds,Employer Paid Taxes,E_415015,Medicare Insurance,12847
FY16,Expenses,Public Works,Transportation Division,,,,General Funds,Employer Paid Taxes,E_415020,State Unemployment Insurance,2520
FY16,Expenses,Public Works,Transportation Division,,,,General Funds,Employer Paid Taxes,E_415030,Worker's Compensation,16399
FY16,Expenses,Public Works,Transportation Division,,,,General Funds,Purchased Prof and Tech Svcs,E_432010,Contracted Instructional Svcs,910
FY16,Expenses,Public Works,Transportation Division,,,,General Funds,Purchased Prof and Tech Svcs,E_433060,Other Professional Services,540643
FY16,Expenses,Public Works,Transportation Division,,,,General Funds,Purchased Property Services,E_442030,Custodial Services,700
FY16,Expenses,Public Works,Transportation Division,,,,General Funds,Purchased Property Services,E_443010,Repair And Maintenance Service,294839
FY16,Expenses,Public Works,Transportation Division,,,,General Funds,Purchased Property Services,E_443030,Radio Equip M&R-Comm Division,600
FY16,Expenses,Public Works,Transportation Division,,,,General Funds,Purchased Property Services,E_444020,Rental Of Equipment,60
FY16,Expenses,Public Works,Transportation Division,,,,General Funds,Other Purchased Services,E_453010,Telephone,4640
FY16,Expenses,Public Works,Transportation Division,,,,General Funds,Other Purchased Services,E_453020,Cellular Telephone,5250
FY16,Expenses,Public Works,Transportation Division,,,,General Funds,Other Purchased Services,E_453030,Communication Lines,2500
FY16,Expenses,Public Works,Transportation Division,,,,General Funds,Other Purchased Services,E_455010,Printing And Binding,223
FY16,Expenses,Public Works,Transportation Division,,,,General Funds,Other Purchased Services,E_455020,Blueprint And Photo,15
FY16,Expenses,Public Works,Transportation Division,,,,General Funds,Other Purchased Services,E_456030,Freight and Delivery,25
FY16,Expenses,Public Works,Transportation Division,,,,General Funds,Other Purchased Services,E_456040,Laundry Services,1140
FY16,Expenses,Public Works,Transportation Division,,,,General Funds,Other Purchased Services,E_458010,Transportation,50
FY16,Expenses,Public Works,Transportation Division,,,,General Funds,Other Purchased Services,E_458020,Meals,40
FY16,Expenses,Public Works,Transportation Division,,,,General Funds,Other Purchased Services,E_458030,Lodging,600
FY16,Expenses,Public Works,Transportation Division,,,,General Funds,Other Purchased Services,E_458040,Other Travel Expenses,2500
FY16,Expenses,Public Works,Transportation Division,,,,General Funds,General Supplies,E_461010,Postage,10
FY16,Expenses,Public Works,Transportation Division,,,,General Funds,General Supplies,E_461020,Office Supplies,4550
FY16,Expenses,Public Works,Transportation Division,,,,General Funds,General Supplies,E_461040,Paint Supplies,1693
FY16,Expenses,Public Works,Transportation Division,,,,General Funds,General Supplies,E_461050,Mechanical Supplies,450
FY16,Expenses,Public Works,Transportation Division,,,,General Funds,General Supplies,E_461060,Welding Supplies,15
FY16,Expenses,Public Works,Transportation Division,,,,General Funds,General Supplies,E_461070,Safety Equipment,3725
FY16,Expenses,Public Works,Transportation Division,,,,General Funds,General Supplies,E_461080,Chemicals,115
FY16,Expenses,Public Works,Transportation Division,,,,General Funds,General Supplies,E_461090,Scientific And Technical Supply,10
FY16,Expenses,Public Works,Transportation Division,,,,General Funds,General Supplies,E_461100,Electrical Supplies,325729
FY16,Expenses,Public Works,Transportation Division,,,,General Funds,General Supplies,E_461130,Construction Supplies,8106
FY16,Expenses,Public Works,Transportation Division,,,,General Funds,General Supplies,E_461160,Small Tools And Equipment,13856
FY16,Expenses,Public Works,Transportation Division,,,,General Funds,General Supplies,E_461200,Computer Supplies,3522
FY16,Expenses,Public Works,Transportation Division,,,,General Funds,Energy and Fuel,E_462010,Utilities Exp,1882602
FY16,Expenses,Public Works,Transportation Division,,,,General Funds,Interfund Reimbursement,E_502010,Other Cost Reimbursement - CR,-3811776
FY16,Expenses,Public Works,Transportation Division,,,,General Funds,Interfund Reimbursement,E_502050,Budgeted Reimbursement - CR,-5152
FY16,Expenses,Public Works,Transportation Division,,,,General Funds,Interfund Reimbursement,E_502070,CIP Labor Reimbursement - CR,-247010
FY16,Expenses,Public Works,Transportation Division,,,,General Funds,Interfund Reimbursement,E_502110,CIP Indirect Cost - Credit,-301902
FY16,Expenses,Public Works,Transportation Division,,,,General Funds,Books and Periodicals,E_464010,Books & Periodicals,50
FY16,Expenses,Public Works,Transportation Division,,,,General Funds,Other Objects,E_481010,Group Benefit Clearing,714
FY16,Expenses,Public Works,Transportation Division,,,,General Funds,Other Objects,E_481150,Memberships Licenses and Dues,35
FY16,Expenses,Public Works,Transportation Division,,,,Other Governmental Funds,Interfund Reimbursement,E_502020,Other Cost Reimbursement - DR,3779814
FY16,Expenses,Public Works,Transportation Division,,,,Special Districts,Interfund Reimbursement,E_502020,Other Cost Reimbursement - DR,31962
FY16,Expenses,Public Works,Transportation Division,,,,Other Governmental Funds,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,5152
FY16,Revenues,Public Works,Transportation Division,,,,General Funds,Intergovernmental Accounts,R_336020,Other State Payments,16000
FY16,Expenses,Public Works,Transportation Division,,,,General Funds,Salaries,E_411010,Regular Hours,886031
FY16,Expenses,Public Works,Transportation Division,,,,General Funds,Earnings,E_412010,Overtime,14914
FY16,Expenses,Public Works,Transportation Division,,,,General Funds,Earnings,E_412060,On Call,6552
FY16,Expenses,Public Works,Transportation Division,,,,General Funds,Earnings,E_412070,Out Of Class,5000
FY16,Expenses,Public Works,Transportation Division,,,,General Funds,Purchased Prof and Tech Svcs,E_433060,Other Professional Services,-250000
FY16,Expenses,Public Works,Transportation Division,,,,General Funds,General Supplies,E_461100,Electrical Supplies,-11102
FY16,Expenses,Public Works,Transportation Division,,,,General Funds,Purchased Property Services,E_443070,Vehicle Repair and Maintenance,79184
FY16,Expenses,Public Works,Transportation Division,,,,General Funds,Purchased Property Services,E_444030,Rental Of Vehicles,64
FY16,Expenses,Public Works,Transportation Division,,,,General Funds,Energy and Fuel,E_462020,Fuel,27338
FY16,Expenses,Public Works,Transportation Division,,,,General Funds,Property Accounts,E_474230,Vehicle Replacement Charge,69919
FY16,Expenses,Public Works,Transportation Division,,,,General Funds,Interfund Reimbursement,E_502010,Other Cost Reimbursement - CR,261102
FY16,Expenses,Public Works,Marina Division,,,,Marina,Purchased Property Services,E_442020,Disposal Services,3100
FY16,Expenses,Public Works,Marina Division,,,,Marina,Purchased Property Services,E_442030,Custodial Services,-1000
FY16,Expenses,Public Works,Marina Division,,,,Marina,Purchased Property Services,E_443010,Repair And Maintenance Service,6748
FY16,Expenses,Public Works,Marina Division,,,,Marina,Purchased Property Services,E_444020,Rental Of Equipment,-1200
FY16,Expenses,Public Works,Marina Division,,,,Marina,Purchased Property Services,E_446020,Fees And Permits,-10
FY16,Expenses,Public Works,Marina Division,,,,Marina,Other Purchased Services,E_452010,Liability Insurance Premiums,924
FY16,Expenses,Public Works,Marina Division,,,,Marina,Other Purchased Services,E_453010,Telephone,-2359
FY16,Expenses,Public Works,Marina Division,,,,Marina,Other Purchased Services,E_453020,Cellular Telephone,-960
FY16,Expenses,Public Works,Marina Division,,,,Marina,Other Purchased Services,E_453030,Communication Lines,-200
FY16,Expenses,Public Works,Marina Division,,,,Marina,Other Purchased Services,E_454030,Other Advertising,1600
FY16,Expenses,Public Works,Marina Division,,,,Marina,Other Purchased Services,E_455010,Printing And Binding,-522
FY16,Expenses,Public Works,Marina Division,,,,Marina,Other Purchased Services,E_458010,Transportation,-300
FY16,Expenses,Public Works,Marina Division,,,,Marina,Other Purchased Services,E_458040,Other Travel Expenses,241
FY16,Expenses,Public Works,Marina Division,,,,Marina,General Supplies,E_461010,Postage,-125
FY16,Expenses,Public Works,Marina Division,,,,Marina,General Supplies,E_461020,Office Supplies,-350
FY16,Expenses,Public Works,Marina Division,,,,Marina,General Supplies,E_461040,Paint Supplies,-200
FY16,Expenses,Public Works,Marina Division,,,,Marina,General Supplies,E_461050,Mechanical Supplies,-300
FY16,Expenses,Public Works,Marina Division,,,,Marina,General Supplies,E_461080,Chemicals,-3400
FY16,Expenses,Public Works,Marina Division,,,,Marina,General Supplies,E_461090,Scientific And Technical Supply,-1600
FY16,Expenses,Public Works,Marina Division,,,,Marina,General Supplies,E_461100,Electrical Supplies,-600
FY16,Expenses,Public Works,Marina Division,,,,Marina,General Supplies,E_461130,Construction Supplies,-500
FY16,Expenses,Public Works,Marina Division,,,,Marina,General Supplies,E_461160,Small Tools And Equipment,-500
FY16,Expenses,Public Works,Marina Division,,,,Marina,General Supplies,E_461200,Computer Supplies,300
FY16,Expenses,Public Works,Marina Division,,,,Marina,General Supplies,E_461220,General Supply,1500
FY16,Expenses,Public Works,Marina Division,,,,Marina,Energy and Fuel,E_462010,Utilities Exp,-3413
FY16,Expenses,Public Works,Marina Division,,,,Marina,Food,E_463010,Food - Food Programs,-100
FY16,Expenses,Public Works,Marina Division,,,,Marina,Inventory Supplies,E_465010,Inventory Purchases - Internal,-6500
FY16,Expenses,Public Works,Marina Division,,,,Marina,Inventory Supplies,E_465020,Inventory Purchases for Resale,25000
FY16,Expenses,Public Works,Marina Division,,,,Marina,Other Objects,E_481110,Miscellaneous Expenditures,540
FY16,Expenses,Public Works,Marina Division,,,,Marina,Property Accounts,E_474310,Furniture And Fixture,-1000
FY16,Expenses,Public Works,Marina Division,,,,Marina,Energy and Fuel,E_462020,Fuel,135000
FY16,Expenses,Public Works,Marina Division,,,,Marina,Other Objects,E_481150,Memberships Licenses and Dues,600
FY16,Expenses,Public Works,Marina Division,,,,Marina,Property Accounts,E_474310,Furniture And Fixture,1000
FY16,Expenses,Public Works,Marina Division,,,,Marina,Interfund SerProvided,E_501010,Central Services Mail Charges,3876
FY16,Revenues,Public Works,Marina Division,,,,Marina,Licenses & Permits,R_322300,Boat Slip Licenses,1069575
FY16,Revenues,Public Works,Marina Division,,,,Marina,Intergovernmental Accounts,R_347110,Miscellaneous Governmental Revenue,18000
FY16,Revenues,Public Works,Marina Division,,,,Marina,"Charges, Fees, & Services Accounts",R_341040,Service Fees,2500
FY16,Revenues,Public Works,Marina Division,,,,Marina,"Charges, Fees, & Services Accounts",R_348010,Other Fees,28000
FY16,Revenues,Public Works,Marina Division,,,,Marina,"Charges, Fees, & Services Accounts",R_371030,Utility Services Charges,18000
FY16,Revenues,Public Works,Marina Division,,,,Marina,"Charges, Fees, & Services Accounts",R_371350,Gasoline and Oil Sales,162000
FY16,Expenses,Public Works,Marina Division,,,,Marina,Salaries,E_411010,Regular Hours,304094
FY16,Expenses,Public Works,Marina Division,,,,Marina,Earnings,E_412010,Overtime,1500
FY16,Expenses,Public Works,Marina Division,,,,Marina,Earnings,E_412050,Night Shift,2000
FY16,Expenses,Public Works,Marina Division,,,,Marina,Earnings,E_412070,Out Of Class,1850
FY16,Expenses,Public Works,Marina Division,,,,Marina,Employee Benefits,E_413150,Insurance Contribution,37582
FY16,Expenses,Public Works,Marina Division,,,,Marina,Employee Benefits,E_413170,PERS Retirement,36546
FY16,Expenses,Public Works,Marina Division,,,,Marina,Employee Benefits,E_413EPERC,EPERC,-1063
FY16,Expenses,Public Works,Marina Division,,,,Marina,Employee Benefits,E_413190,Deferred Compensation No 1,3381
FY16,Expenses,Public Works,Marina Division,,,,Marina,Employee Benefits,E_413280,Automobile Allowance,1200
FY16,Expenses,Public Works,Marina Division,,,,Marina,Employee Benefits,E_413300,Clothing and Uniforms,1000
FY16,Expenses,Public Works,Marina Division,,,,Marina,Employer Paid Taxes,E_415010,FICA - OASDI,18854
FY16,Expenses,Public Works,Marina Division,,,,Marina,Employer Paid Taxes,E_415015,Medicare Insurance,4409
FY16,Expenses,Public Works,Marina Division,,,,Marina,Employer Paid Taxes,E_415020,State Unemployment Insurance,2310
FY16,Expenses,Public Works,Marina Division,,,,Marina,Employer Paid Taxes,E_415030,Worker's Compensation,5613
FY16,Expenses,Public Works,Marina Division,,,,Marina,Labor Adjustments,E_810060,Department Labor Reduction,-44845
FY16,Expenses,Public Works,Marina Division,,,,Marina,Purchased Prof and Tech Svcs,E_431030,Banking And Fiscal Agent Svcs,14000
FY16,Expenses,Public Works,Marina Division,,,,Marina,Purchased Prof and Tech Svcs,E_433060,Other Professional Services,3000
FY16,Expenses,Public Works,Marina Division,,,,Marina,Purchased Prof and Tech Svcs,E_434030,Security Services,30500
FY16,Expenses,Public Works,Marina Division,,,,Marina,Purchased Prof and Tech Svcs,E_434090,Other Technical Services,1400
FY16,Expenses,Public Works,Marina Division,,,,Marina,Purchased Property Services,E_442010,Landscape Maintenance Services,300
FY16,Expenses,Public Works,Marina Division,,,,Marina,Purchased Property Services,E_442030,Custodial Services,2500
FY16,Expenses,Public Works,Marina Division,,,,Marina,Purchased Property Services,E_443010,Repair And Maintenance Service,18252
FY16,Expenses,Public Works,Marina Division,,,,Marina,Purchased Property Services,E_443050,Computer Software Maintenance,2000
FY16,Expenses,Public Works,Marina Division,,,,Marina,Purchased Property Services,E_444020,Rental Of Equipment,3200
FY16,Expenses,Public Works,Marina Division,,,,Marina,Purchased Property Services,E_446020,Fees And Permits,310
FY16,Expenses,Public Works,Marina Division,,,,Marina,Other Purchased Services,E_452010,Liability Insurance Premiums,12390
FY16,Expenses,Public Works,Marina Division,,,,Marina,Other Purchased Services,E_452020,Property Insurance Premiums,2234
FY16,Expenses,Public Works,Marina Division,,,,Marina,Other Purchased Services,E_453010,Telephone,3359
FY16,Expenses,Public Works,Marina Division,,,,Marina,Other Purchased Services,E_453020,Cellular Telephone,2460
FY16,Expenses,Public Works,Marina Division,,,,Marina,Other Purchased Services,E_453030,Communication Lines,200
FY16,Expenses,Public Works,Marina Division,,,,Marina,Other Purchased Services,E_454030,Other Advertising,7400
FY16,Expenses,Public Works,Marina Division,,,,Marina,Other Purchased Services,E_455010,Printing And Binding,1522
FY16,Expenses,Public Works,Marina Division,,,,Marina,Other Purchased Services,E_458010,Transportation,600
FY16,Expenses,Public Works,Marina Division,,,,Marina,General Supplies,E_461010,Postage,125
FY16,Expenses,Public Works,Marina Division,,,,Marina,General Supplies,E_461020,Office Supplies,3400
FY16,Expenses,Public Works,Marina Division,,,,Marina,General Supplies,E_461040,Paint Supplies,200
FY16,Expenses,Public Works,Marina Division,,,,Marina,General Supplies,E_461050,Mechanical Supplies,300
FY16,Expenses,Public Works,Marina Division,,,,Marina,General Supplies,E_461070,Safety Equipment,150
FY16,Expenses,Public Works,Marina Division,,,,Marina,General Supplies,E_461080,Chemicals,3400
FY16,Expenses,Public Works,Marina Division,,,,Marina,General Supplies,E_461090,Scientific And Technical Supply,1600
FY16,Expenses,Public Works,Marina Division,,,,Marina,General Supplies,E_461100,Electrical Supplies,600
FY16,Expenses,Public Works,Marina Division,,,,Marina,General Supplies,E_461130,Construction Supplies,500
FY16,Expenses,Public Works,Marina Division,,,,Marina,General Supplies,E_461160,Small Tools And Equipment,2000
FY16,Expenses,Public Works,Marina Division,,,,Marina,General Supplies,E_461200,Computer Supplies,1000
FY16,Expenses,Public Works,Marina Division,,,,Marina,Energy and Fuel,E_462010,Utilities Exp,63413
FY16,Expenses,Public Works,Marina Division,,,,Marina,Food,E_463010,Food - Food Programs,500
FY16,Expenses,Public Works,Marina Division,,,,Marina,Inventory Supplies,E_465010,Inventory Purchases - Internal,6500
FY16,Expenses,Public Works,Marina Division,,,,Marina,Other Objects,E_481110,Miscellaneous Expenditures,5460
FY16,Revenues,Public Works,Marina Division,,,,Marina,Intergovernmental Accounts,R_347110,Miscellaneous Governmental Revenue,7000
FY16,Revenues,Public Works,Marina Division,,,,Marina,"Charges, Fees, & Services Accounts",R_371350,Gasoline and Oil Sales,13500
FY16,Expenses,Public Works,Marina Division,,,,Marina,Employee Benefits,E_413300,Clothing and Uniforms,-500
FY16,Expenses,Public Works,Marina Division,,,,Marina,Purchased Prof and Tech Svcs,E_431030,Banking And Fiscal Agent Svcs,-2000
FY16,Expenses,Public Works,Marina Division,,,,Marina,Purchased Prof and Tech Svcs,E_433060,Other Professional Services,-1000
FY16,Expenses,Public Works,Marina Division,,,,Marina,Purchased Prof and Tech Svcs,E_434030,Security Services,4500
FY16,Expenses,Public Works,Marina Division,,,,Marina,Purchased Prof and Tech Svcs,E_434070,Inspection Services,500
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,Salaries,E_411010,Regular Hours,1500196
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,General Supplies,E_461100,Electrical Supplies,750
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,Employer Paid Taxes,E_415030,Worker's Compensation,82511
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,Employee Benefits,E_413150,Insurance Contribution,261482
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,General Supplies,E_461080,Chemicals,775
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,General Supplies,E_461070,Safety Equipment,108
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,General Supplies,E_461060,Welding Supplies,500
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,General Supplies,E_461020,Office Supplies,100
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,Other Purchased Services,E_456040,Laundry Services,360
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,Purchased Property Services,E_442030,Custodial Services,900
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,Employee Benefits,E_413130,Longevity,1600
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,Earnings,E_412070,Out Of Class,1652
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,Earnings,E_412050,Night Shift,64840
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,Earnings,E_412010,Overtime,33314
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,General Supplies,E_461110,Plumbing Supplies,747
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,Employer Paid Taxes,E_415015,Medicare Insurance,21753
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,Employer Paid Taxes,E_415010,FICA - OASDI,93012
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,Employee Benefits,E_413EPERC,EPERC,-531
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,Employee Benefits,E_413170,PERS Retirement,232995
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,Employer Paid Taxes,E_415020,State Unemployment Insurance,5670
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,Employer Paid Taxes,E_415015,Medicare Insurance,2028
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,Employer Paid Taxes,E_415020,State Unemployment Insurance,420
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,Employer Paid Taxes,E_415030,Worker's Compensation,7691
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,General Supplies,E_461110,Plumbing Supplies,149
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,General Supplies,E_461100,Electrical Supplies,550
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,General Supplies,E_461080,Chemicals,200
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,General Supplies,E_461070,Safety Equipment,975
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,General Supplies,E_461060,Welding Supplies,200
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,General Supplies,E_461020,Office Supplies,50
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,Other Purchased Services,E_456040,Laundry Services,3440
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,Employee Benefits,E_413130,Longevity,100
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,Earnings,E_412070,Out Of Class,343
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,Salaries,E_411010,Regular Hours,139834
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,Employee Benefits,E_413150,Insurance Contribution,17333
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,Employer Paid Taxes,E_415010,FICA - OASDI,8670
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,Employee Benefits,E_413170,PERS Retirement,21718
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,General Supplies,E_461160,Small Tools And Equipment,14557
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,General Supplies,E_461110,Plumbing Supplies,200
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,General Supplies,E_461100,Electrical Supplies,300
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,Employer Paid Taxes,E_415030,Worker's Compensation,41900
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,General Supplies,E_461070,Safety Equipment,2126
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,General Supplies,E_461020,Office Supplies,100
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,Other Purchased Services,E_456040,Laundry Services,4200
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,Purchased Property Services,E_442030,Custodial Services,525
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,Employee Benefits,E_413130,Longevity,700
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,Earnings,E_412060,On Call,7850
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,General Supplies,E_461080,Chemicals,100
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,Employer Paid Taxes,E_415020,State Unemployment Insurance,2520
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,Employer Paid Taxes,E_415015,Medicare Insurance,11046
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,Salaries,E_411010,Regular Hours,761824
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,Employee Benefits,E_413150,Insurance Contribution,114242
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,Employee Benefits,E_413170,PERS Retirement,118319
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,Employer Paid Taxes,E_415010,FICA - OASDI,47233
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,Purchased Property Services,E_442030,Custodial Services,450
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,Other Purchased Services,E_456040,Laundry Services,2000
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,General Supplies,E_461070,Safety Equipment,150
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,Employee Benefits,E_413130,Longevity,200
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,Earnings,E_412050,Night Shift,1220
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,Earnings,E_412060,On Call,5538
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,Earnings,E_412070,Out Of Class,459
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,Salaries,E_411010,Regular Hours,1520739
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,Employee Benefits,E_413150,Insurance Contribution,239438
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,Employee Benefits,E_413170,PERS Retirement,236186
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,Employee Benefits,E_413EPERC,EPERC,-986
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,Employer Paid Taxes,E_415010,FICA - OASDI,94286
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,Employer Paid Taxes,E_415015,Medicare Insurance,22051
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,Employer Paid Taxes,E_415020,State Unemployment Insurance,5460
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,Employer Paid Taxes,E_415030,Worker's Compensation,81595
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,General Supplies,E_461020,Office Supplies,400
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,General Supplies,E_461060,Welding Supplies,300
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,General Supplies,E_461070,Safety Equipment,2900
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,General Supplies,E_461080,Chemicals,200
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,General Supplies,E_461100,Electrical Supplies,525
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,General Supplies,E_461110,Plumbing Supplies,400
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,General Supplies,E_461160,Small Tools And Equipment,5000
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,Energy and Fuel,E_462010,Utilities Exp,29675
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,Other Purchased Services,E_453030,Communication Lines,2680
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,Earnings,E_412070,Out Of Class,263
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,General Supplies,E_461080,Chemicals,500
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,General Supplies,E_461100,Electrical Supplies,500
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,General Supplies,E_461110,Plumbing Supplies,100
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,Energy and Fuel,E_462010,Utilities Exp,3500
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,Employee Benefits,E_413130,Longevity,100
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,Salaries,E_411010,Regular Hours,161782
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,Employee Benefits,E_413150,Insurance Contribution,33260
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,Employee Benefits,E_413170,PERS Retirement,25126
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,Employee Benefits,E_413EPERC,EPERC,-531
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,Employer Paid Taxes,E_415010,FICA - OASDI,10030
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,Employer Paid Taxes,E_415015,Medicare Insurance,2346
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,Employer Paid Taxes,E_415020,State Unemployment Insurance,840
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,Employer Paid Taxes,E_415030,Worker's Compensation,8898
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,Earnings,E_412050,Night Shift,6950
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,General Supplies,E_461070,Safety Equipment,261
