ObjectId,Fiscal_Year,Department,Fund,CATEGORY,Amount,ExpenseRevenue,Fund_Category
3835,2020,Human Resources,General Fund,Employee Services,5583351,E,Governmental Funds
3836,2020,Human Resources,General Fund,Labor and Supply Offset,-2159228,E,Governmental Funds
3837,2020,Human Resources,General Fund,Other Services and Supplies,867986,E,Governmental Funds
3838,2020,Human Resources,Fleet Management Fund,Labor and Supply Offset,59614,E,Internal Service Funds
3839,2020,Human Resources,Interdepartmental Service Fund,Labor and Supply Offset,1557484,E,Other Governmental Funds
3840,2020,Human Resources,Risk Mgmt Fund,City Property,165500,E,Risk Management
3841,2020,Human Resources,Risk Mgmt Fund,Employee Services,2867686,E,Risk Management
3842,2020,Human Resources,Risk Mgmt Fund,Labor and Supply Offset,3193689,E,Risk Management
3843,2020,Human Resources,Risk Mgmt Fund,Other Services and Supplies,18994182,E,Risk Management
3844,2020,Human Resources,Worker's Compensation Fund,City Property,17500,E,Risk Management
3845,2020,Human Resources,Worker's Compensation Fund,Employee Services,2438285,E,Risk Management
3846,2020,Human Resources,Worker's Compensation Fund,Labor and Supply Offset,551944,E,Risk Management
3847,2020,Human Resources,Worker's Compensation Fund,Other Services and Supplies,11243554,E,Risk Management
3848,2020,Human Resources,Risk Mgmt Fund,"Charges, Fees, and Services",250000,R,Risk Management
3849,2020,Human Resources,Risk Mgmt Fund,Miscellaneous Revenue,23963000,R,Risk Management
3850,2020,Convention and Cultural Services,General Fund,Transfers,-75958,E,Governmental Funds
3851,2020,Citywide and Community Support,Water Fund,"Interest, Rents, and Concessions",400000,R,Enterprise Funds
3852,2020,Citywide and Community Support,General Fund,"Charges, Fees, and Services",6608001,R,Governmental Funds
3853,2020,City Clerk,General Fund,Other Services and Supplies,588111,E,Governmental Funds
3854,2019,"Youth, Parks, and Community Enrichment",4th R Program,City Property,47867,E,Other Governmental Funds
3855,2020,Citywide and Community Support,General Fund,Contributions from Other Funds,34203200,R,Governmental Funds
3856,2020,Convention and Cultural Services,Fairytale Town Fund,Labor and Supply Offset,25000,E,Other Governmental Funds
3857,2020,City Clerk,Interdepartmental Service Fund,Labor and Supply Offset,1101342,E,Other Governmental Funds
3858,2019,"Youth, Parks, and Community Enrichment",4th R Program,Employee Services,5318969,E,Other Governmental Funds
3859,2020,Citywide and Community Support,General Fund,"Interest, Rents, and Concessions",425000,R,Governmental Funds
3860,2020,Convention and Cultural Services,Fairytale Town Fund,Other Services and Supplies,25000,E,Other Governmental Funds
3861,2020,City Clerk,General Fund,"Charges, Fees, and Services",2000,R,Governmental Funds
3862,2019,"Youth, Parks, and Community Enrichment",4th R Program,Labor and Supply Offset,100,E,Other Governmental Funds
3863,2020,Citywide and Community Support,Downtown Plaza PBID,Other Services and Supplies,48692,E,Other Governmental Funds
3864,2020,Citywide and Community Support,General Fund,Intergovernmental,4200000,R,Governmental Funds
3865,2020,Convention and Cultural Services,H Street Theater Fund,City Property,20000,E,Other Governmental Funds
3866,2020,Convention and Cultural Services,H Street Theater Fund,Other Services and Supplies,25000,E,Other Governmental Funds
3867,2020,Convention and Cultural Services,Old Sac Market,Other Services and Supplies,104000,E,Other Governmental Funds
3868,2020,Convention and Cultural Services,Old Sacto Maint Dist,Labor and Supply Offset,63816,E,Other Governmental Funds
3869,2020,Convention and Cultural Services,Winchester G & Mary Alice Felt,Transfers,75958,E,Other Governmental Funds
3870,2020,Convention and Cultural Services,Zoo,Labor and Supply Offset,50000,E,Other Governmental Funds
3871,2020,Convention and Cultural Services,Community Center Fund,"Charges, Fees, and Services",1411127,R,Enterprise Funds
3872,2020,Convention and Cultural Services,Community Center Fund,"Fines, Forfeitures, and  Penalties",3100,R,Enterprise Funds
3873,2020,Convention and Cultural Services,Community Center Fund,"Interest, Rents, and Concessions",75346,R,Enterprise Funds
3874,2020,Convention and Cultural Services,Community Center Fund,Intergovernmental,12828,R,Enterprise Funds
3875,2020,Convention and Cultural Services,Community Center Fund,Miscellaneous Revenue,0,R,Enterprise Funds
3876,2020,Convention and Cultural Services,Community Center Fund,Taxes,28515233,R,Enterprise Funds
3877,2020,Convention and Cultural Services,General Fund,"Charges, Fees, and Services",277677,R,Governmental Funds
3878,2020,Convention and Cultural Services,General Fund,"Interest, Rents, and Concessions",180000,R,Governmental Funds
3879,2020,Convention and Cultural Services,General Fund,Intergovernmental,458650,R,Governmental Funds
3880,2020,Convention and Cultural Services,General Fund,Licenses and Permits,5500,R,Governmental Funds
3881,2020,Convention and Cultural Services,Fairytale Town Fund,"Charges, Fees, and Services",50000,R,Other Governmental Funds
3882,2020,Convention and Cultural Services,H Street Theater Fund,Intergovernmental,30000,R,Other Governmental Funds
3883,2020,Convention and Cultural Services,H Street Theater Fund,Miscellaneous Revenue,15000,R,Other Governmental Funds
3884,2020,Convention and Cultural Services,Old Sac Market,"Charges, Fees, and Services",110000,R,Other Governmental Funds
3885,2020,Convention and Cultural Services,Zoo,"Charges, Fees, and Services",50000,R,Other Governmental Funds
3886,2020,Debt Service,"6330:2018 TOT Revenue Bonds, Tax Exempt",City Debt Service,0,E,Enterprise Funds
3887,2020,Debt Service,"6331:2018 TOT Revenue Bonds, Taxable",City Debt Service,0,E,Enterprise Funds
3888,2020,Debt Service,Community Center Fund,City Debt Service,22049610,E,Enterprise Funds
3889,2020,Debt Service,Parking Fund,City Debt Service,12323446,E,Enterprise Funds
3890,2020,Debt Service,Parking Fund,Operating Transfers,-5300000,E,Enterprise Funds
3891,2020,Debt Service,Recycling and Solid Waste,City Debt Service,1693104,E,Enterprise Funds
3892,2020,Debt Service,Storm Drainage Fund,City Debt Service,3509449,E,Enterprise Funds
3893,2020,Debt Service,Wastewater Fund,City Debt Service,2827386,E,Enterprise Funds
3894,2020,Debt Service,Wastewater Revenue Bonds,City Debt Service,0,E,Enterprise Funds
3895,2020,Debt Service,Water Fund,City Debt Service,29792151,E,Enterprise Funds
3896,2020,Debt Service,Water Revenue Bonds,City Debt Service,0,E,Enterprise Funds
3897,2020,Debt Service,Water Revenue Bonds Ser. 2017,City Debt Service,0,E,Enterprise Funds
3898,2020,Debt Service,General Fund,City Debt Service,20315184,E,Governmental Funds
3899,2020,Debt Service,General Fund,Operating Transfers,5300000,E,Governmental Funds
3900,2020,Debt Service,Fleet Management Fund,City Debt Service,67072,E,Internal Service Funds
3901,2020,Debt Service,"2006 CIRBs (Refunding), Series E",City Debt Service,125055,E,Other Governmental Funds
3902,2020,Debt Service,"2006 CIRBs, Series B (CRCIP)",City Debt Service,1514383,E,Other Governmental Funds
3903,2020,Debt Service,2015 Golden 1 Center Revenue Bonds,City Debt Service,10699224,E,Other Governmental Funds
3904,2020,Debt Service,2015 Refunding Revenue Bond,City Debt Service,0,E,Other Governmental Funds
3905,2020,City Clerk,General Fund,Intergovernmental,50000,R,Governmental Funds
3906,2020,Citywide and Community Support,Franklin Blvd PBID,Other Services and Supplies,77000,E,Other Governmental Funds
3907,2020,City Manager,General Fund,City Property,27826,E,Governmental Funds
3908,2020,Citywide and Community Support,General Fund,Licenses and Permits,1697268,R,Governmental Funds
3909,2019,"Youth, Parks, and Community Enrichment",4th R Program,Other Services and Supplies,922129,E,Other Governmental Funds
3910,2020,Citywide and Community Support,Franklin Boulevard PBID,Other Services and Supplies,144663,E,Other Governmental Funds
3911,2020,City Manager,General Fund,Employee Services,10138988,E,Governmental Funds
3912,2019,"Youth, Parks, and Community Enrichment",Golf Fund,Labor and Supply Offset,73125,E,Other Governmental Funds
3913,2020,Citywide and Community Support,Greater Broadway PBID,Other Services and Supplies,288681,E,Other Governmental Funds
3914,2020,City Manager,General Fund,Labor and Supply Offset,-4360395,E,Governmental Funds
3915,2019,"Youth, Parks, and Community Enrichment",Golf Fund,Other Services and Supplies,67789,E,Other Governmental Funds
3916,2020,Citywide and Community Support,Habitat Management Element,Labor and Supply Offset,77952,E,Other Governmental Funds
3917,2020,City Manager,General Fund,Other Services and Supplies,2452784,E,Governmental Funds
3918,2019,"Youth, Parks, and Community Enrichment",Laguna Creek Maint Dist,Labor and Supply Offset,145000,E,Other Governmental Funds
3919,2020,Citywide and Community Support,Habitat Management Element,Operating Transfers,-216837,E,Other Governmental Funds
3920,2020,City Manager,2003 North Sac TE TABS,Other Services and Supplies,9000,E,Other Governmental Funds
3921,2019,"Youth, Parks, and Community Enrichment",Land Park,Labor and Supply Offset,139000,E,Other Governmental Funds
3922,2020,Citywide and Community Support,Habitat Management Element,Other Services and Supplies,712232,E,Other Governmental Funds
3923,2020,City Manager,Block Grant/Housing & Redev,Other Services and Supplies,29250,E,Other Governmental Funds
3924,2019,"Youth, Parks, and Community Enrichment",Landscaping and Lighting,Labor and Supply Offset,3422744,E,Other Governmental Funds
3925,2020,Citywide and Community Support,Innovation and Growth Fund,Operating Transfers,7000000,E,Other Governmental Funds
3926,2020,City Manager,Innovation and Growth Fund,Employee Services,424083,E,Other Governmental Funds
3927,2019,"Youth, Parks, and Community Enrichment",N Natomas Lands CFD 3,Labor and Supply Offset,1487667,E,Other Governmental Funds
3928,2020,Citywide and Community Support,Innovation and Growth Fund,Other Services and Supplies,3211000,E,Other Governmental Funds
3929,2020,City Manager,Innovation and Growth Fund,Other Services and Supplies,385000,E,Other Governmental Funds
3930,2019,"Youth, Parks, and Community Enrichment",Neighborhood Park Maint CFD,Labor and Supply Offset,1380000,E,Other Governmental Funds
3931,2020,Citywide and Community Support,Interdepartmental Service Fund,Labor and Supply Offset,1718037,E,Other Governmental Funds
3932,2020,City Manager,Interdepartmental Service Fund,Labor and Supply Offset,1779954,E,Other Governmental Funds
3933,2019,"Youth, Parks, and Community Enrichment",Neighborhood Water Quality Dist,Labor and Supply Offset,24000,E,Other Governmental Funds
3934,2020,Citywide and Community Support,Library Services Parcel Tax,Other Services and Supplies,8273511,E,Other Governmental Funds
3935,2020,City Manager,General Fund,"Charges, Fees, and Services",158208,R,Governmental Funds
3936,2019,"Youth, Parks, and Community Enrichment",Park Development Fund,City Property,50000,E,Other Governmental Funds
3937,2020,Citywide and Community Support,Mack Road PBID,Other Services and Supplies,666817,E,Other Governmental Funds
3938,2020,City Manager,General Fund,Licenses and Permits,2120295,R,Governmental Funds
3939,2020,City Manager,Block Grant/Housing & Redev,Intergovernmental,29250,R,Other Governmental Funds
3940,2019,"Youth, Parks, and Community Enrichment",Park Development Fund,Labor and Supply Offset,142600,E,Other Governmental Funds
3941,2020,City Treasurer,General Fund,City Property,10000,E,Governmental Funds
3942,2020,Citywide and Community Support,Midtown Sacramento PBID,Other Services and Supplies,1594405,E,Other Governmental Funds
3943,2019,"Youth, Parks, and Community Enrichment",Park Development Fund,Operating Transfers,-19763,E,Other Governmental Funds
3944,2020,City Treasurer,General Fund,Employee Services,2307804,E,Governmental Funds
3945,2020,Citywide and Community Support,General Fund,Taxes,358702841,R,Governmental Funds
3946,2020,Citywide and Community Support,N Natomas Transp Mgmt Assoc,Other Services and Supplies,1400000,E,Other Governmental Funds
3947,2019,"Youth, Parks, and Community Enrichment",Quimby Act Fund,Other Services and Supplies,10000,E,Other Governmental Funds
3948,2020,City Treasurer,General Fund,Labor and Supply Offset,-251405,E,Governmental Funds
3949,2020,Citywide and Community Support,Measure U Fund,Taxes,97264000,R,Governmental Funds
3950,2020,Citywide and Community Support,Oak Park PBID,Other Services and Supplies,311783,E,Other Governmental Funds
3951,2019,"Youth, Parks, and Community Enrichment",START Fund,Employee Services,386934,E,Other Governmental Funds
3952,2020,City Treasurer,General Fund,Other Services and Supplies,276047,E,Governmental Funds
3953,2020,Citywide and Community Support,Cty/Cnty Office-Water Planning,Intergovernmental,700426,R,Other Governmental Funds
3954,2020,Citywide and Community Support,Old Sacramento PBID,Other Services and Supplies,165000,E,Other Governmental Funds
3955,2019,"Youth, Parks, and Community Enrichment",START Fund,Labor and Supply Offset,1061,E,Other Governmental Funds
3956,2020,Citywide and Community Support,Gas Tax 2106,"Interest, Rents, and Concessions",105000,R,Other Governmental Funds
3957,2020,Citywide and Community Support,Power Inn Area Prop & Business,Other Services and Supplies,522567,E,Other Governmental Funds
3958,2019,"Youth, Parks, and Community Enrichment",START Fund,Operating Transfers,0,E,Other Governmental Funds
3959,2020,Citywide and Community Support,Gas Tax 2106,Intergovernmental,10560000,R,Other Governmental Funds
3960,2020,Citywide and Community Support,Sac Tourism Marketing District,Other Services and Supplies,7154000,E,Other Governmental Funds
3961,2019,"Youth, Parks, and Community Enrichment",START Fund,Other Services and Supplies,582300,E,Other Governmental Funds
3962,2020,Citywide and Community Support,Habitat Management Element,Intergovernmental,433674,R,Other Governmental Funds
3963,2020,Citywide and Community Support,START Fund,Employee Services,9001,E,Other Governmental Funds
3964,2019,"Youth, Parks, and Community Enrichment",Township 9 CFD No. 2012-06,Labor and Supply Offset,2000,E,Other Governmental Funds
3965,2020,Citywide and Community Support,Innovation and Growth Fund,Taxes,8127901,R,Other Governmental Funds
3966,2020,Citywide and Community Support,Stockton Blvd BIA,Other Services and Supplies,53000,E,Other Governmental Funds
3967,2019,"Youth, Parks, and Community Enrichment",General Fund,"Charges, Fees, and Services",3782515,R,General Fund
3968,2020,Citywide and Community Support,Library Services Parcel Tax,"Charges, Fees, and Services",8273511,R,Other Governmental Funds
3969,2020,Citywide and Community Support,Stockton Blvd PBID,Other Services and Supplies,349997,E,Other Governmental Funds
3970,2019,"Youth, Parks, and Community Enrichment",General Fund,Intergovernmental,393725,R,General Fund
3971,2020,Citywide and Community Support,Major Street Construction Fund,"Interest, Rents, and Concessions",95000,R,Other Governmental Funds
3972,2019,"Youth, Parks, and Community Enrichment",General Fund,Licenses and Permits,694063,R,General Fund
3973,2020,Citywide and Community Support,Marina Fund,"Interest, Rents, and Concessions",18000,R,Other Governmental Funds
3974,2020,Citywide and Community Support,New Measure A Maintenance,"Interest, Rents, and Concessions",14000,R,Other Governmental Funds
3975,2020,Citywide and Community Support,New Measure A Maintenance,Taxes,12011000,R,Other Governmental Funds
3976,2020,Citywide and Community Support,"NMA Safety, Streets, Ped, Bic","Interest, Rents, and Concessions",22000,R,Other Governmental Funds
3977,2020,Citywide and Community Support,"NMA Safety, Streets, Ped, Bic",Taxes,1668000,R,Other Governmental Funds
3978,2020,Citywide and Community Support,NMA Traffic Control & Safety,"Interest, Rents, and Concessions",18000,R,Other Governmental Funds
3979,2020,Citywide and Community Support,NMA Traffic Control & Safety,Taxes,1201000,R,Other Governmental Funds
3980,2020,Citywide and Community Support,Quimby Act Fund,"Charges, Fees, and Services",100000,R,Other Governmental Funds
3981,2020,Citywide and Community Support,Sac Tourism Marketing District,"Charges, Fees, and Services",7300000,R,Other Governmental Funds
3982,2020,Citywide and Community Support,Worker's Compensation Fund,"Interest, Rents, and Concessions",500000,R,Risk Management
3983,2020,Community Development,General Fund,City Property,697534,E,Governmental Funds
3984,2020,Community Development,General Fund,Employee Services,32405628,E,Governmental Funds
3985,2020,Community Development,General Fund,Labor and Supply Offset,-3033592,E,Governmental Funds
3986,2020,Community Development,General Fund,Other Services and Supplies,5844717,E,Governmental Funds
3987,2020,Community Development,General Fund,Transfers,279809,E,Governmental Funds
3988,2020,Community Development,Citywide Low Income Housing Fund,Other Services and Supplies,2300000,E,Other Governmental Funds
3989,2020,Community Development,Development Services Fund,Other Services and Supplies,2000000,E,Other Governmental Funds
3990,2020,Community Development,Landscaping and Lighting,Labor and Supply Offset,200000,E,Other Governmental Funds
3991,2020,Community Development,Special Program Donations Fund,Other Services and Supplies,250000,E,Other Governmental Funds
3992,2020,Community Development,General Fund,"Charges, Fees, and Services",4915598,R,Governmental Funds
3993,2020,Community Development,General Fund,"Fines, Forfeitures, and  Penalties",2332220,R,Governmental Funds
3994,2020,Community Development,General Fund,Licenses and Permits,18641900,R,Governmental Funds
3995,2020,Community Development,General Fund,Miscellaneous Revenue,331599,R,Governmental Funds
3996,2020,Community Development,Citywide Low Income Housing Fund,Licenses and Permits,2300000,R,Other Governmental Funds
3997,2020,Community Development,Development Services Fund,"Charges, Fees, and Services",2000000,R,Other Governmental Funds
3998,2020,Community Development,Development Services Fund,Intergovernmental,1387000,R,Other Governmental Funds
3999,2020,Community Development,Special Program Donations Fund,Miscellaneous Revenue,250000,R,Other Governmental Funds
4000,2020,Convention and Cultural Services,Community Center Fund,City Property,152904,E,Enterprise Funds
4001,2021,City Auditor,General Fund,Labor and Supply Offset,-571754,E,Governmental Funds
4002,2021,City Auditor,General Fund,Other Services and Supplies,131581,E,Governmental Funds
4003,2020,Human Resources,Worker's Compensation Fund,Miscellaneous Revenue,15219000,R,Risk Management
4004,2020,Utilities,Storm Drainage Fund,Licenses and Permits,25000,R,Enterprise Funds
4005,2021,City Auditor,General Fund,Transfers,-123914,E,Governmental Funds
4006,2021,Citywide and Community Support,General Fund,Licenses and Permits,1714289,R,Governmental Funds
4007,2021,City Auditor,Interdepartmental Service Fund,Labor and Supply Offset,449428,E,Other Governmental Funds
4008,2020,Information Technology,Community Center Fund,Labor and Supply Offset,47,E,Enterprise Funds
4009,2020,Utilities,Wastewater Fund,"Charges, Fees, and Services",43018570,R,Enterprise Funds
4010,2021,City Attorney,Storm Drainage Fund,Labor and Supply Offset,42018,E,Enterprise Funds
4011,2020,Information Technology,Community Center Fund,Transfers,633,E,Enterprise Funds
4012,2020,Utilities,Wastewater Fund,Intergovernmental,1012584,R,Enterprise Funds
4013,2021,City Attorney,Wastewater Fund,Labor and Supply Offset,42018,E,Enterprise Funds
4014,2021,Citywide and Community Support,General Fund,Taxes,350083856,R,Governmental Funds
4015,2020,Information Technology,Parking Fund,Labor and Supply Offset,5067,E,Enterprise Funds
4016,2020,Utilities,Water Fund,"Charges, Fees, and Services",139191083,R,Enterprise Funds
4017,2021,City Attorney,Water Fund,Labor and Supply Offset,126055,E,Enterprise Funds
4018,2021,Citywide and Community Support,Measure U Fund,Taxes,80179186,R,Governmental Funds
4019,2020,Information Technology,Parking Fund,Transfers,68019,E,Enterprise Funds
4020,2020,Utilities,Water Fund,Intergovernmental,113645,R,Enterprise Funds
4021,2021,City Attorney,General Fund,City Property,13750,E,Governmental Funds
4022,2021,Citywide and Community Support,Cty/Cnty Office-Water Planning,Intergovernmental,683727,R,Other Governmental Funds
4023,2020,Information Technology,Recycling and Solid Waste,Labor and Supply Offset,82940,E,Enterprise Funds
4024,2020,Utilities,Water Fund,Licenses and Permits,71018,R,Enterprise Funds
4025,2021,City Attorney,General Fund,Employee Services,10893159,E,Governmental Funds
4026,2021,Citywide and Community Support,Del Paso PBID,"Charges, Fees, and Services",37000,R,Other Governmental Funds
4027,2020,Information Technology,Recycling and Solid Waste,Transfers,1186116,E,Enterprise Funds
4028,2020,"Youth, Parks, and Community Enrichment",General Fund,City Property,577825,E,Governmental Funds
4029,2021,City Attorney,General Fund,Labor and Supply Offset,-3826416,E,Governmental Funds
4030,2021,Citywide and Community Support,Downtown Plaza PBID,"Charges, Fees, and Services",72450,R,Other Governmental Funds
4031,2021,Citywide and Community Support,General Fund,Employee Services,16366304,E,Governmental Funds
4032,2021,Convention and Cultural Services,General Fund,Operating Transfers,0,E,Governmental Funds
4033,2020,Information Technology,Storm Drainage Fund,Labor and Supply Offset,2098,E,Enterprise Funds
4034,2020,Information Technology,Storm Drainage Fund,Other Services and Supplies,5032,E,Enterprise Funds
4035,2020,Information Technology,Storm Drainage Fund,Transfers,49796,E,Enterprise Funds
4036,2020,Information Technology,Wastewater Fund,Labor and Supply Offset,3088,E,Enterprise Funds
4037,2020,Information Technology,Wastewater Fund,Other Services and Supplies,16354,E,Enterprise Funds
4038,2020,Information Technology,Wastewater Fund,Transfers,69254,E,Enterprise Funds
4039,2020,Information Technology,Water Fund,Labor and Supply Offset,13647,E,Enterprise Funds
4040,2020,Information Technology,Water Fund,Other Services and Supplies,10064,E,Enterprise Funds
4041,2020,Information Technology,Water Fund,Transfers,242960,E,Enterprise Funds
4042,2020,Information Technology,General Fund,City Property,404195,E,Governmental Funds
4043,2020,Information Technology,General Fund,Employee Services,25416296,E,Governmental Funds
4044,2020,Information Technology,General Fund,Labor and Supply Offset,-9017989,E,Governmental Funds
4045,2020,Information Technology,General Fund,Other Services and Supplies,489153,E,Governmental Funds
4046,2020,Information Technology,General Fund,Transfers,-2588415,E,Governmental Funds
4047,2020,Information Technology,4th R Program,Labor and Supply Offset,16000,E,Other Governmental Funds
4048,2020,Information Technology,Gas Tax 2106,Labor and Supply Offset,8108,E,Other Governmental Funds
4049,2020,Information Technology,Gas Tax 2106,Transfers,108830,E,Other Governmental Funds
4050,2020,Information Technology,Interdepartmental Service Fund,Labor and Supply Offset,7965791,E,Other Governmental Funds
4051,2020,Information Technology,START Fund,Labor and Supply Offset,5000,E,Other Governmental Funds
4052,2020,Information Technology,Worker's Compensation Fund,Labor and Supply Offset,7500,E,Risk Management
4053,2020,Information Technology,Worker's Compensation Fund,Transfers,118340,E,Risk Management
4054,2020,Information Technology,General Fund,Intergovernmental,0,R,Governmental Funds
4055,2020,Mayor/Council,General Fund,City Property,2000,E,Governmental Funds
4056,2020,Mayor/Council,General Fund,Employee Services,5467077,E,Governmental Funds
4057,2020,Mayor/Council,General Fund,Labor and Supply Offset,-1581926,E,Governmental Funds
4058,2020,Mayor/Council,General Fund,Other Services and Supplies,926539,E,Governmental Funds
4059,2020,Mayor/Council,Interdepartmental Service Fund,Labor and Supply Offset,1581926,E,Other Governmental Funds
4060,2020,Non-Appropriated,Interdepartmental Service Fund,Labor and Supply Offset,-23805388,E,Other Governmental Funds
4061,2020,Police,General Fund,City Property,3790980,E,Governmental Funds
4062,2020,Police,General Fund,Employee Services,169901100,E,Governmental Funds
4063,2020,Police,General Fund,Labor and Supply Offset,-34579101,E,Governmental Funds
4064,2020,Police,General Fund,Other Services and Supplies,10650444,E,Governmental Funds
4065,2020,Police,Risk Mgmt Fund,Labor and Supply Offset,554697,E,Risk Management
4066,2020,Police,General Fund,"Charges, Fees, and Services",8964319,R,Governmental Funds
4067,2020,Police,General Fund,"Fines, Forfeitures, and  Penalties",415000,R,Governmental Funds
4068,2020,Police,General Fund,Intergovernmental,679000,R,Governmental Funds
4069,2020,Police,General Fund,Licenses and Permits,1108000,R,Governmental Funds
4070,2020,Police,Traffic Safety Fund,"Fines, Forfeitures, and  Penalties",500000,R,Other Governmental Funds
4071,2020,Public Works,Parking Fund,City Property,50097,E,Enterprise Funds
4072,2020,Public Works,Parking Fund,Employee Services,5278262,E,Enterprise Funds
4073,2020,Public Works,Parking Fund,Labor and Supply Offset,1853936,E,Enterprise Funds
4074,2020,Public Works,Parking Fund,Operating Transfers,2054400,E,Enterprise Funds
4075,2020,Public Works,Parking Fund,Other Services and Supplies,3303167,E,Enterprise Funds
4076,2020,"Youth, Parks, and Community Enrichment",General Fund,Employee Services,33016108,E,Governmental Funds
4077,2021,Convention and Cultural Services,General Fund,Other Services and Supplies,3047351,E,Governmental Funds
4078,2021,Citywide and Community Support,General Fund,Labor and Supply Offset,-2044153,E,Governmental Funds
4079,2021,City Attorney,General Fund,Other Services and Supplies,301391,E,Governmental Funds
4080,2021,Citywide and Community Support,Franklin Blvd PBID,"Charges, Fees, and Services",80730,R,Other Governmental Funds
4081,2021,City Attorney,Cty/Cnty Office-Water Planning,Labor and Supply Offset,10000,E,Other Governmental Funds
4082,2020,"Youth, Parks, and Community Enrichment",General Fund,Labor and Supply Offset,-19549786,E,Governmental Funds
4083,2021,Citywide and Community Support,General Fund,Operating Transfers,0,E,Governmental Funds
4084,2021,City Attorney,Interdepartmental Service Fund,Labor and Supply Offset,2395712,E,Other Governmental Funds
4085,2021,Citywide and Community Support,Gas Tax 2106,"Interest, Rents, and Concessions",239000,R,Other Governmental Funds
4086,2021,Convention and Cultural Services,General Fund,Transfers,-101347,E,Governmental Funds
4087,2020,"Youth, Parks, and Community Enrichment",General Fund,Operating Transfers,269763,E,Governmental Funds
4088,2021,Citywide and Community Support,General Fund,Other Services and Supplies,58291382,E,Governmental Funds
4089,2021,City Attorney,General Fund,Intergovernmental,52000,R,Governmental Funds
4090,2021,Citywide and Community Support,Gas Tax 2106,Intergovernmental,0,R,Other Governmental Funds
4091,2021,Convention and Cultural Services,Fairytale Town Fund,Labor and Supply Offset,25000,E,Other Governmental Funds
4092,2020,"Youth, Parks, and Community Enrichment",General Fund,Other Services and Supplies,10757618,E,Governmental Funds
4093,2021,Citywide and Community Support,Measure U Fund,Employee Services,77208259,E,Governmental Funds
4094,2021,City Clerk,General Fund,City Property,2000,E,Governmental Funds
4095,2021,Citywide and Community Support,Habitat Management Element,Intergovernmental,440476,R,Other Governmental Funds
4096,2021,Convention and Cultural Services,Fairytale Town Fund,Other Services and Supplies,25000,E,Other Governmental Funds
4097,2020,"Youth, Parks, and Community Enrichment",4th R Program,City Property,12867,E,Other Governmental Funds
4098,2021,Citywide and Community Support,Measure U Fund,Other Services and Supplies,9151367,E,Governmental Funds
4099,2021,City Clerk,General Fund,Employee Services,2432387,E,Governmental Funds
4100,2021,Citywide and Community Support,Innovation and Growth Fund,Taxes,8127901,R,Other Governmental Funds
4101,2021,Convention and Cultural Services,H Street Theater Fund,City Property,20000,E,Other Governmental Funds
4102,2020,"Youth, Parks, and Community Enrichment",4th R Program,Employee Services,5180801,E,Other Governmental Funds
4103,2021,Citywide and Community Support,Fleet Management Fund,Employee Services,317387,E,Internal Service Funds
4104,2021,City Clerk,General Fund,Labor and Supply Offset,-959135,E,Governmental Funds
4105,2021,Citywide and Community Support,Library Services Parcel Tax,"Charges, Fees, and Services",8639847,R,Other Governmental Funds
4106,2021,Convention and Cultural Services,H Street Theater Fund,Other Services and Supplies,25000,E,Other Governmental Funds
4107,2020,"Youth, Parks, and Community Enrichment",4th R Program,Labor and Supply Offset,-367140,E,Other Governmental Funds
4108,2021,Citywide and Community Support,4th R Program,Employee Services,34498,E,Other Governmental Funds
4109,2021,City Clerk,General Fund,Other Services and Supplies,619340,E,Governmental Funds
4110,2021,Citywide and Community Support,Major Street Construction Fund,"Interest, Rents, and Concessions",95000,R,Other Governmental Funds
4111,2021,Convention and Cultural Services,Old Sac Market,Other Services and Supplies,104000,E,Other Governmental Funds
4112,2020,"Youth, Parks, and Community Enrichment",4th R Program,Other Services and Supplies,922669,E,Other Governmental Funds
4113,2021,Citywide and Community Support,Cty/Cnty Office-Water Planning,City Property,3000,E,Other Governmental Funds
4114,2021,City Clerk,Interdepartmental Service Fund,Labor and Supply Offset,959135,E,Other Governmental Funds
4115,2021,Citywide and Community Support,Marina Fund,"Interest, Rents, and Concessions",18000,R,Other Governmental Funds
4116,2021,Convention and Cultural Services,Old Sacto Maint Dist,Labor and Supply Offset,65246,E,Other Governmental Funds
4117,2021,Convention and Cultural Services,Winchester G & Mary Alice Felt,Transfers,101347,E,Other Governmental Funds
4118,2021,Convention and Cultural Services,Zoo,Labor and Supply Offset,50000,E,Other Governmental Funds
4119,2021,Convention and Cultural Services,Community Center Fund,"Charges, Fees, and Services",1993966,R,Enterprise Funds
4120,2021,Convention and Cultural Services,Community Center Fund,"Fines, Forfeitures, and  Penalties",3100,R,Enterprise Funds
4121,2021,Convention and Cultural Services,Community Center Fund,"Interest, Rents, and Concessions",148792,R,Enterprise Funds
4122,2021,Convention and Cultural Services,Community Center Fund,Intergovernmental,12000,R,Enterprise Funds
4123,2021,Convention and Cultural Services,Community Center Fund,Miscellaneous Revenue,866000,R,Enterprise Funds
4124,2021,Convention and Cultural Services,Community Center Fund,Taxes,12672049,R,Enterprise Funds
4125,2021,Convention and Cultural Services,General Fund,"Charges, Fees, and Services",277677,R,Governmental Funds
4126,2021,Convention and Cultural Services,General Fund,"Interest, Rents, and Concessions",180000,R,Governmental Funds
4127,2021,Convention and Cultural Services,General Fund,Intergovernmental,458650,R,Governmental Funds
4128,2021,Convention and Cultural Services,General Fund,Licenses and Permits,5500,R,Governmental Funds
