ObjectId,Fiscal_Year,Department,Fund,CATEGORY,Amount,ExpenseRevenue,Fund_Category
3508,2019,Public Works,Marina Fund,Licenses and Permits,1069575,R,Other Governmental Funds
3509,2019,Information Technology,Wastewater Fund,Other Services and Supplies,4704,E,Enterprise Funds
3510,2019,Finance,Special District Info/Rpt Sys,Labor and Supply Offset,54000,E,Other Governmental Funds
3511,2019,Citywide and Community Support,Wastewater Fund,"Interest, Rents, and Concessions",392000,R,Enterprise Funds
3512,2019,Public Works,Road Maint and Rehabilitation,"Charges, Fees, and Services",8240000,R,Other Governmental Funds
3513,2019,Information Technology,Wastewater Fund,Transfers,58969,E,Enterprise Funds
3514,2019,Finance,Special District Info/Rpt Sys,Other Services and Supplies,93993,E,Other Governmental Funds
3515,2019,Citywide and Community Support,Water Fund,"Interest, Rents, and Concessions",400000,R,Enterprise Funds
3516,2019,Public Works,Street Cut Fund,Licenses and Permits,150000,R,Other Governmental Funds
3517,2019,Information Technology,Water Fund,Labor and Supply Offset,10199,E,Enterprise Funds
3518,2019,Finance,Stockton Blvd PBID,Labor and Supply Offset,1445,E,Other Governmental Funds
3519,2019,Citywide and Community Support,General Fund,"Charges, Fees, and Services",7458824,R,General Fund
3520,2019,Public Works,Tree Planting Replacement,Licenses and Permits,120000,R,Other Governmental Funds
3521,2019,Information Technology,Water Fund,Other Services and Supplies,13608,E,Enterprise Funds
3522,2019,Finance,Subdiv Lndscpng Maint Dist,Labor and Supply Offset,25162,E,Other Governmental Funds
3523,2019,Finance,Sutter Business Imprvmt Area,Other Services and Supplies,150000,E,Other Governmental Funds
3524,2019,Finance,The River District PBID,Labor and Supply Offset,1555,E,Other Governmental Funds
3525,2019,Finance,Township 9 CFD No. 2012-06,Labor and Supply Offset,5176,E,Other Governmental Funds
3526,2019,Finance,Village Garden N.-Mtce Dist #1,Labor and Supply Offset,10327,E,Other Governmental Funds
3527,2019,Finance,Willowcreek Assmnt Md,Labor and Supply Offset,9045,E,Other Governmental Funds
3528,2019,Finance,Willowcreek Lndscpng CFD,Labor and Supply Offset,2890,E,Other Governmental Funds
3529,2019,Finance,General Fund,"Charges, Fees, and Services",92293,R,General Fund
3530,2019,Finance,General Fund,"Fines, Forfeitures, and  Penalties",18000,R,General Fund
3531,2019,Finance,General Fund,Intergovernmental,116084,R,General Fund
3532,2019,Finance,General Fund,Licenses and Permits,386000,R,General Fund
3533,2019,Finance,General Fund,Miscellaneous Revenue,153533,R,General Fund
3534,2019,Finance,12th Street Maint Benefit Area,"Charges, Fees, and Services",16058,R,Other Governmental Funds
3535,2019,Finance,Curtis Park CFD 2013-03,"Charges, Fees, and Services",8225,R,Other Governmental Funds
3536,2019,Finance,Del Paso Nuevo Landscaping CFD,"Charges, Fees, and Services",31766,R,Other Governmental Funds
3537,2019,Finance,Del Paso PBID,"Charges, Fees, and Services",42000,R,Other Governmental Funds
3538,2019,Finance,Del Paso Prop & Business Imprv,"Charges, Fees, and Services",479796,R,Other Governmental Funds
3539,2019,Finance,Downtown Management District,"Charges, Fees, and Services",3093701,R,Other Governmental Funds
3540,2019,Finance,Downtown Plaza PBID,"Charges, Fees, and Services",43163,R,Other Governmental Funds
3541,2019,Citywide and Community Support,General Fund,Contributions from Other Funds,32792500,R,General Fund
3542,2019,Citywide and Community Support,General Fund,"Interest, Rents, and Concessions",425000,R,General Fund
3543,2019,Citywide and Community Support,General Fund,Intergovernmental,4160287,R,General Fund
3544,2019,Citywide and Community Support,General Fund,Licenses and Permits,1680743,R,General Fund
3545,2019,Citywide and Community Support,General Fund,Taxes,340003230,R,General Fund
3546,2019,Citywide and Community Support,Cty/Cnty Office-Water Planning,Intergovernmental,711285,R,Other Governmental Funds
3547,2019,Citywide and Community Support,Gas Tax 2106,"Interest, Rents, and Concessions",105000,R,Other Governmental Funds
3548,2019,Citywide and Community Support,Gas Tax 2106,Intergovernmental,11303000,R,Other Governmental Funds
3549,2019,Citywide and Community Support,Habitat Management Element,Intergovernmental,440051,R,Other Governmental Funds
3550,2019,Information Technology,Water Fund,Transfers,153815,E,Enterprise Funds
3551,2019,Citywide and Community Support,Library Services Parcel Tax,"Charges, Fees, and Services",7948650,R,Other Governmental Funds
3552,2019,Utilities,Community Center Fund,Labor and Supply Offset,4983,E,Enterprise Funds
3553,2019,Information Technology,General Fund,City Property,369195,E,General Fund
3554,2019,Citywide and Community Support,Major Street Construction Fund,"Interest, Rents, and Concessions",95000,R,Other Governmental Funds
3555,2019,Utilities,Parking Fund,Labor and Supply Offset,1359,E,Enterprise Funds
3556,2019,Information Technology,General Fund,Employee Services,23266586,E,General Fund
3557,2019,Citywide and Community Support,Marina Fund,"Interest, Rents, and Concessions",18000,R,Other Governmental Funds
3558,2019,Utilities,Recycling and Solid Waste,Labor and Supply Offset,1370481,E,Enterprise Funds
3559,2019,Information Technology,General Fund,Labor and Supply Offset,-8311541,E,General Fund
3560,2019,Citywide and Community Support,Measure U Fund,Taxes,36543000,R,Other Governmental Funds
3561,2019,Citywide and Community Support,New Measure A Construction,"Interest, Rents, and Concessions",0,R,Other Governmental Funds
3562,2019,Citywide and Community Support,New Measure A Construction,Taxes,0,R,Other Governmental Funds
3563,2019,Citywide and Community Support,New Measure A Maintenance,"Interest, Rents, and Concessions",14000,R,Other Governmental Funds
3564,2019,Citywide and Community Support,New Measure A Maintenance,Taxes,11364000,R,Other Governmental Funds
3565,2019,Citywide and Community Support,"NMA Safety, Streets, Ped, Bic",Taxes,1559000,R,Other Governmental Funds
3566,2019,Citywide and Community Support,NMA Traffic Control & Safety,Taxes,1136000,R,Other Governmental Funds
3567,2019,Citywide and Community Support,Quimby Act Fund,"Charges, Fees, and Services",100000,R,Other Governmental Funds
3568,2019,Citywide and Community Support,Road Maint and Rehabilitation,"Charges, Fees, and Services",0,R,Other Governmental Funds
3569,2019,Citywide and Community Support,Sac Tourism Marketing District,"Charges, Fees, and Services",6400000,R,Other Governmental Funds
3570,2019,Information Technology,General Fund,Other Services and Supplies,560319,E,General Fund
3571,2019,Utilities,Recycling and Solid Waste,Other Services and Supplies,2000,E,Enterprise Funds
3572,2019,Information Technology,General Fund,Transfers,-2271327,E,General Fund
3573,2019,Information Technology,4th R Program,Labor and Supply Offset,16000,E,Other Governmental Funds
3574,2019,Utilities,Storm Drainage Fund,City Property,917348,E,Enterprise Funds
3575,2019,Information Technology,Gas Tax 2106,Labor and Supply Offset,7564,E,Other Governmental Funds
3576,2019,Utilities,Storm Drainage Fund,Employee Services,16310467,E,Enterprise Funds
3577,2019,Information Technology,Gas Tax 2106,Transfers,99379,E,Other Governmental Funds
3578,2019,Utilities,Storm Drainage Fund,Labor and Supply Offset,4259008,E,Enterprise Funds
3579,2019,Information Technology,Interdepartmental Service Fund,Labor and Supply Offset,7560104,E,Other Governmental Funds
3580,2019,Utilities,Storm Drainage Fund,Operating Transfers,4068000,E,Enterprise Funds
3581,2019,Information Technology,START Fund,Labor and Supply Offset,40000,E,Other Governmental Funds
3582,2019,Utilities,Storm Drainage Fund,Other Services and Supplies,9195401,E,Enterprise Funds
3583,2019,Mayor/Council,Storm Drainage Fund,Transfers,24594,E,Enterprise Funds
3584,2019,Utilities,Storm Drainage Fund,Transfers,-530800,E,Enterprise Funds
3585,2019,Mayor/Council,Wastewater Fund,Transfers,21241,E,Enterprise Funds
3586,2019,Utilities,Wastewater Fund,City Property,1960310,E,Enterprise Funds
3587,2019,Mayor/Council,Water Fund,Transfers,65957,E,Enterprise Funds
3588,2019,Utilities,Wastewater Fund,Employee Services,9469051,E,Enterprise Funds
3589,2019,Mayor/Council,General Fund,City Property,9100,E,General Fund
3590,2019,Utilities,Wastewater Fund,Labor and Supply Offset,8301968,E,Enterprise Funds
3591,2019,Mayor/Council,General Fund,Employee Services,6053886,E,General Fund
3592,2019,Utilities,Wastewater Fund,Operating Transfers,4315400,E,Enterprise Funds
3593,2019,Mayor/Council,General Fund,Labor and Supply Offset,-1775341,E,General Fund
3594,2019,Utilities,Wastewater Fund,Other Services and Supplies,6996638,E,Enterprise Funds
3595,2019,Mayor/Council,General Fund,Other Services and Supplies,1244054,E,General Fund
3596,2019,Utilities,Wastewater Fund,Transfers,486400,E,Enterprise Funds
3597,2019,Mayor/Council,General Fund,Transfers,-111792,E,General Fund
3598,2019,Utilities,Water Fund,City Property,2146781,E,Enterprise Funds
3599,2019,Utilities,Water Fund,Employee Services,40468616,E,Enterprise Funds
3600,2019,Utilities,Water Fund,Labor and Supply Offset,-9472210,E,Enterprise Funds
3601,2019,"Youth, Parks, and Community Enrichment",4th R Program,"Charges, Fees, and Services",5788438,R,Other Governmental Funds
3602,2020,Finance,Northside Subdiv Maint Dist,Labor and Supply Offset,5208,E,Other Governmental Funds
3603,2019,"Youth, Parks, and Community Enrichment",4th R Program,Intergovernmental,537200,R,Other Governmental Funds
3604,2019,Utilities,Water Fund,Operating Transfers,14282189,E,Enterprise Funds
3605,2020,Finance,NW Land Park CFD 2013-02,Labor and Supply Offset,20913,E,Other Governmental Funds
3606,2020,Debt Service,2016 Lease Financing-H Street,City Debt Service,674592,E,Other Governmental Funds
3607,2019,"Youth, Parks, and Community Enrichment",4th R Program,Miscellaneous Revenue,12000,R,Other Governmental Funds
3608,2019,Utilities,Water Fund,Other Services and Supplies,24985819,E,Enterprise Funds
3609,2020,Finance,Oak Park PBID,Labor and Supply Offset,3664,E,Other Governmental Funds
3610,2020,Debt Service,Debt Service-93 Series A,City Debt Service,0,E,Other Governmental Funds
3611,2020,City Treasurer,Interdepartmental Service Fund,Labor and Supply Offset,251755,E,Other Governmental Funds
3612,2019,"Youth, Parks, and Community Enrichment",Golf Fund,"Charges, Fees, and Services",1364000,R,Other Governmental Funds
3613,2019,Utilities,Water Fund,Transfers,25400,E,Enterprise Funds
3614,2020,Finance,Neighborhood Water Quality Dist,"Charges, Fees, and Services",69268,R,Other Governmental Funds
3615,2020,Finance,Old Sacto Maint Dist,Labor and Supply Offset,6244,E,Other Governmental Funds
3616,2020,Debt Service,Debt Service-93 Series B,City Debt Service,0,E,Other Governmental Funds
3617,2019,"Youth, Parks, and Community Enrichment",Golf Fund,Miscellaneous Revenue,65900,R,Other Governmental Funds
3618,2020,City Treasurer,General Fund,Contributions from Other Funds,2250958,R,Governmental Funds
3619,2019,Utilities,General Fund,Labor and Supply Offset,103410,E,General Fund
3620,2020,Finance,Northside Subdiv Maint Dist,"Charges, Fees, and Services",9800,R,Other Governmental Funds
3621,2020,Finance,Power Inn Area Prop & Business,Labor and Supply Offset,3735,E,Other Governmental Funds
3622,2020,Debt Service,Golf Fund,City Debt Service,1167267,E,Other Governmental Funds
3623,2019,"Youth, Parks, and Community Enrichment",Land Park,"Charges, Fees, and Services",91000,R,Other Governmental Funds
3624,2020,City Treasurer,General Fund,Intergovernmental,1245000,R,Governmental Funds
3625,2019,Utilities,General Fund,Transfers,19000,E,General Fund
3626,2020,Finance,NW Land Park CFD 2013-02,"Charges, Fees, and Services",50000,R,Other Governmental Funds
3627,2020,Finance,Power Inn Rd Md 2003-01,Labor and Supply Offset,4629,E,Other Governmental Funds
3628,2020,Debt Service,Innovation and Growth Fund,City Debt Service,1100000,E,Other Governmental Funds
3629,2019,"Youth, Parks, and Community Enrichment",Park Development Fund,Licenses and Permits,63454,R,Other Governmental Funds
3630,2020,Citywide and Community Support,Community Center Fund,Employee Services,126834,E,Enterprise Funds
3631,2019,Utilities,Fleet Management Fund,Labor and Supply Offset,147729,E,Internal Service Funds
3632,2020,Finance,Oak Park PBID,"Charges, Fees, and Services",315447,R,Other Governmental Funds
3633,2020,Finance,Railyards Impact Fee Fund,Other Services and Supplies,50000,E,Other Governmental Funds
3634,2020,Debt Service,Marina Fund,City Debt Service,1172247,E,Other Governmental Funds
3635,2019,"Youth, Parks, and Community Enrichment",START Fund,Intergovernmental,611793,R,Other Governmental Funds
3636,2020,Citywide and Community Support,Community Center Fund,Other Services and Supplies,1493478,E,Enterprise Funds
3637,2019,Utilities,Golf Fund,Labor and Supply Offset,8550,E,Other Governmental Funds
3638,2020,Finance,Old Sacramento PBID,"Charges, Fees, and Services",165000,R,Other Governmental Funds
3639,2020,Finance,Railyards Maint CFD No 2014-04,Labor and Supply Offset,4667,E,Other Governmental Funds
3640,2020,Debt Service,NNFP Public Facilities Fee Fund,City Debt Service,707901,E,Other Governmental Funds
3641,2020,City Auditor,Storm Drainage Fund,Transfers,23562,E,Enterprise Funds
3642,2020,Citywide and Community Support,Parking Fund,Employee Services,133130,E,Enterprise Funds
3643,2019,Utilities,Landscaping and Lighting,Labor and Supply Offset,40000,E,Other Governmental Funds
3644,2020,City Auditor,Wastewater Fund,Transfers,20349,E,Enterprise Funds
3645,2020,Finance,Old Sacto Maint Dist,"Charges, Fees, and Services",70060,R,Other Governmental Funds
3646,2020,City Auditor,Water Fund,Transfers,63187,E,Enterprise Funds
3647,2020,Finance,River District Impact Fee Fund,Other Services and Supplies,50000,E,Other Governmental Funds
3648,2019,Utilities,N Natomas Lands CFD 3,Labor and Supply Offset,300000,E,Other Governmental Funds
3649,2020,City Auditor,General Fund,City Property,5000,E,Governmental Funds
3650,2020,Finance,Power Inn Area Prop & Business,"Charges, Fees, and Services",526302,R,Other Governmental Funds
3651,2020,Citywide and Community Support,Parking Fund,Other Services and Supplies,321000,E,Enterprise Funds
3652,2020,Debt Service,NNFP Reg Park Land Acquisition,City Debt Service,422046,E,Other Governmental Funds
3653,2020,Citywide and Community Support,Recycling and Solid Waste,Employee Services,1142434,E,Enterprise Funds
3654,2020,Finance,Power Inn Rd Md 2003-01,"Charges, Fees, and Services",12084,R,Other Governmental Funds
3655,2020,City Auditor,General Fund,Employee Services,1239756,E,Governmental Funds
3656,2019,Utilities,Neighborhood Water Quality Dist,Labor and Supply Offset,3000,E,Other Governmental Funds
3657,2020,Debt Service,"2006 CIRBs (Refunding), Series E",Intergovernmental,125055,R,Other Governmental Funds
3658,2020,Finance,Sac Tourism Marketing District,Labor and Supply Offset,146000,E,Other Governmental Funds
3659,2020,Citywide and Community Support,Storm Drainage Fund,Employee Services,432558,E,Enterprise Funds
3660,2020,Finance,Railyards Impact Fee Fund,"Charges, Fees, and Services",50000,R,Other Governmental Funds
3661,2020,City Auditor,General Fund,Labor and Supply Offset,-431185,E,Governmental Funds
3662,2019,Utilities,Northside Subdiv Maint Dist,Labor and Supply Offset,8000,E,Other Governmental Funds
3663,2020,Debt Service,"2006 CIRBs, Series B (CRCIP)","Interest, Rents, and Concessions",87600,R,Other Governmental Funds
3664,2020,Finance,SacMaintCFD2014-04 Annex Areas,Labor and Supply Offset,5618,E,Other Governmental Funds
3665,2020,Citywide and Community Support,Wastewater Fund,Employee Services,300700,E,Enterprise Funds
3666,2020,Finance,Railyards Maint CFD No 2014-04,"Charges, Fees, and Services",111723,R,Other Governmental Funds
3667,2020,City Auditor,General Fund,Other Services and Supplies,131581,E,Governmental Funds
3668,2019,Utilities,SacMaintCFD2014-04 Area 01,Labor and Supply Offset,298120,E,Other Governmental Funds
3669,2020,Debt Service,"2006 CIRBs, Series B (CRCIP)",Intergovernmental,1114783,R,Other Governmental Funds
3670,2020,Finance,SacMaintCFD2014-04 Area 01,Labor and Supply Offset,6461,E,Other Governmental Funds
3671,2020,Citywide and Community Support,Water Fund,Employee Services,887079,E,Enterprise Funds
3672,2020,Finance,SacMaintCFD2014-04 Annex Areas,"Charges, Fees, and Services",96558,R,Other Governmental Funds
3673,2020,City Auditor,General Fund,Transfers,-107098,E,Governmental Funds
3674,2019,Utilities,Township 9 CFD No. 2012-06,Labor and Supply Offset,9000,E,Other Governmental Funds
3675,2020,Debt Service,2015 Golden 1 Center Revenue Bonds,"Interest, Rents, and Concessions",6500000,R,Other Governmental Funds
3676,2020,Finance,Special District Info/Rpt Sys,Labor and Supply Offset,0,E,Other Governmental Funds
3677,2020,Citywide and Community Support,General Fund,City Property,300000,E,Governmental Funds
3678,2020,Finance,SacMaintCFD2014-04 Area 01,"Charges, Fees, and Services",375000,R,Other Governmental Funds
3679,2020,City Auditor,Interdepartmental Service Fund,Labor and Supply Offset,431185,E,Other Governmental Funds
3680,2019,Utilities,Willowcreek Assmnt Md,Labor and Supply Offset,20000,E,Other Governmental Funds
3681,2020,Debt Service,2016 Lease Financing-H Street,Intergovernmental,674592,R,Other Governmental Funds
3682,2020,Convention and Cultural Services,Community Center Fund,Employee Services,5796960,E,Enterprise Funds
3683,2020,Finance,Special District Info/Rpt Sys,Other Services and Supplies,0,E,Other Governmental Funds
3684,2020,Finance,Stockton Blvd PBID,Labor and Supply Offset,2438,E,Other Governmental Funds
3685,2020,Finance,Subdiv Lndscpng Maint Dist,Labor and Supply Offset,28093,E,Other Governmental Funds
3686,2020,Finance,Sutter Business Imprvmt Area,Other Services and Supplies,150000,E,Other Governmental Funds
3687,2020,Finance,The River District PBID,Labor and Supply Offset,2031,E,Other Governmental Funds
3688,2020,Finance,Township 9 CFD No. 2012-06,Labor and Supply Offset,5176,E,Other Governmental Funds
3689,2020,Finance,Village Garden N.-Mtce Dist #1,Labor and Supply Offset,15596,E,Other Governmental Funds
3690,2020,Finance,Willowcreek Assmnt Md,Labor and Supply Offset,9181,E,Other Governmental Funds
3691,2020,Finance,Willowcreek Lndscpng CFD,Labor and Supply Offset,5486,E,Other Governmental Funds
3692,2020,Finance,General Fund,"Charges, Fees, and Services",146293,R,Governmental Funds
3693,2020,Finance,General Fund,"Fines, Forfeitures, and  Penalties",18000,R,Governmental Funds
3694,2020,Finance,General Fund,Intergovernmental,116084,R,Governmental Funds
3695,2020,Finance,General Fund,Licenses and Permits,386000,R,Governmental Funds
3696,2020,Finance,General Fund,Miscellaneous Revenue,153533,R,Governmental Funds
3697,2020,Finance,12th Street Maint Benefit Area,"Charges, Fees, and Services",16680,R,Other Governmental Funds
3698,2020,Finance,Central Midtown Restaurant BID,"Charges, Fees, and Services",210000,R,Other Governmental Funds
3699,2020,Finance,Curtis Park CFD 2013-03,"Charges, Fees, and Services",8225,R,Other Governmental Funds
3700,2020,Finance,Del Paso Nuevo Landscaping CFD,"Charges, Fees, and Services",23823,R,Other Governmental Funds
3701,2020,Finance,Del Paso PBID,"Charges, Fees, and Services",35224,R,Other Governmental Funds
3702,2020,Finance,Del Paso Prop & Business Imprv,"Charges, Fees, and Services",478044,R,Other Governmental Funds
3703,2020,Finance,Downtown Management District,"Charges, Fees, and Services",3207845,R,Other Governmental Funds
3704,2020,Finance,Downtown Plaza PBID,"Charges, Fees, and Services",48692,R,Other Governmental Funds
3705,2020,Finance,Franklin Blvd PBID,"Charges, Fees, and Services",77000,R,Other Governmental Funds
3706,2020,Finance,Franklin Boulevard PBID,"Charges, Fees, and Services",148046,R,Other Governmental Funds
3707,2020,Finance,Greater Broadway PBID,"Charges, Fees, and Services",291140,R,Other Governmental Funds
3708,2020,Finance,Handle BID No 2011-04,"Charges, Fees, and Services",200000,R,Other Governmental Funds
3709,2020,Finance,Laguna Creek Maint Dist,"Charges, Fees, and Services",196034,R,Other Governmental Funds
3710,2020,Finance,Landscaping and Lighting,"Charges, Fees, and Services",17528227,R,Other Governmental Funds
3711,2020,Finance,Mack Road PBID,"Charges, Fees, and Services",669111,R,Other Governmental Funds
3712,2020,Finance,Major Street Construction Fund,Taxes,3000000,R,Other Governmental Funds
3713,2020,Finance,Midtown Sacramento PBID,"Charges, Fees, and Services",1600118,R,Other Governmental Funds
3714,2020,Finance,N Nat Lndscp 99-02,"Charges, Fees, and Services",423725,R,Other Governmental Funds
3715,2020,Finance,N Natomas Lands CFD 3,"Charges, Fees, and Services",2368491,R,Other Governmental Funds
3716,2020,Finance,N Natomas Transp Mgmt Assoc,"Charges, Fees, and Services",1414803,R,Other Governmental Funds
3717,2020,Finance,Natomas Central CFD 2006-02,"Charges, Fees, and Services",11735,R,Other Governmental Funds
3718,2020,Finance,Neighborhood Lighting Dist,"Charges, Fees, and Services",45808,R,Other Governmental Funds
3719,2020,Finance,Neighborhood Park Maint CFD,"Charges, Fees, and Services",1553989,R,Other Governmental Funds
3720,2020,Citywide and Community Support,The River District PBID,Other Services and Supplies,545805,E,Other Governmental Funds
3721,2020,City Attorney,Storm Drainage Fund,Labor and Supply Offset,42018,E,Enterprise Funds
3722,2020,Finance,Stockton Blvd BIA,"Charges, Fees, and Services",53000,R,Other Governmental Funds
3723,2020,Debt Service,Debt Service - Other City Debt,"Interest, Rents, and Concessions",0,R,Other Governmental Funds
3724,2019,Utilities,Storm Drainage Fund,"Charges, Fees, and Services",37141709,R,Enterprise Funds
3725,2020,City Attorney,Wastewater Fund,Labor and Supply Offset,42018,E,Enterprise Funds
3726,2020,Citywide and Community Support,General Fund,Contingency,1000000,E,Governmental Funds
3727,2020,Citywide and Community Support,Risk Mgmt Fund,Employee Services,17030,E,Risk Management
3728,2019,Utilities,Storm Drainage Fund,Licenses and Permits,25000,R,Enterprise Funds
3729,2020,City Attorney,Water Fund,Labor and Supply Offset,126055,E,Enterprise Funds
3730,2020,Citywide and Community Support,General Fund,Employee Services,16438510,E,Governmental Funds
3731,2020,Convention and Cultural Services,Community Center Fund,Labor and Supply Offset,1550303,E,Enterprise Funds
3732,2020,Finance,Stockton Blvd PBID,"Charges, Fees, and Services",352435,R,Other Governmental Funds
3733,2020,Debt Service,Debt Service - Other City Debt,Intergovernmental,0,R,Other Governmental Funds
3734,2020,Citywide and Community Support,Worker's Compensation Fund,Employee Services,18855,E,Risk Management
3735,2020,Convention and Cultural Services,Community Center Fund,Operating Transfers,1180900,E,Enterprise Funds
3736,2020,City Attorney,General Fund,City Property,13750,E,Governmental Funds
3737,2020,Debt Service,Kings-Arco Arena Acquisition,"Interest, Rents, and Concessions",0,R,Other Governmental Funds
3738,2019,Utilities,Wastewater Fund,"Charges, Fees, and Services",39470713,R,Enterprise Funds
3739,2020,Finance,Subdiv Lndscpng Maint Dist,"Charges, Fees, and Services",299046,R,Other Governmental Funds
3740,2020,Citywide and Community Support,General Fund,Labor and Supply Offset,-1776177,E,Governmental Funds
3741,2020,Citywide and Community Support,Community Center Fund,"Interest, Rents, and Concessions",200000,R,Enterprise Funds
3742,2020,Convention and Cultural Services,Community Center Fund,Other Services and Supplies,2122590,E,Enterprise Funds
3743,2020,City Attorney,General Fund,Employee Services,10359401,E,Governmental Funds
3744,2020,Debt Service,Worker's Compensation Fund,"Interest, Rents, and Concessions",71000,R,Risk Management
3745,2019,Utilities,Wastewater Fund,Intergovernmental,1012584,R,Enterprise Funds
3746,2020,Finance,Sutter Business Imprvmt Area,"Charges, Fees, and Services",150000,R,Other Governmental Funds
3747,2020,Citywide and Community Support,General Fund,Operating Transfers,-7000000,E,Governmental Funds
3748,2020,Citywide and Community Support,Parking Fund,"Interest, Rents, and Concessions",600000,R,Enterprise Funds
3749,2020,Convention and Cultural Services,General Fund,Employee Services,2724951,E,Governmental Funds
3750,2020,City Attorney,General Fund,Labor and Supply Offset,-3523661,E,Governmental Funds
3751,2020,Finance,Parking Fund,Labor and Supply Offset,0,E,Enterprise Funds
3752,2019,Utilities,Water Fund,"Charges, Fees, and Services",126638007,R,Enterprise Funds
3753,2020,Finance,The River District PBID,"Charges, Fees, and Services",547836,R,Other Governmental Funds
3754,2020,Citywide and Community Support,General Fund,Other Services and Supplies,56131066,E,Governmental Funds
3755,2020,Citywide and Community Support,Storm Drainage Fund,"Interest, Rents, and Concessions",422000,R,Enterprise Funds
3756,2020,Convention and Cultural Services,General Fund,Labor and Supply Offset,-708706,E,Governmental Funds
3757,2020,City Attorney,General Fund,Other Services and Supplies,301661,E,Governmental Funds
3758,2020,Finance,General Fund,City Property,44400,E,Governmental Funds
3759,2019,Utilities,Water Fund,Intergovernmental,113645,R,Enterprise Funds
3760,2020,Finance,Township 9 CFD No. 2012-06,"Charges, Fees, and Services",60000,R,Other Governmental Funds
3761,2020,Citywide and Community Support,Measure U Fund,Employee Services,68621604,E,Governmental Funds
3762,2020,Citywide and Community Support,Wastewater Fund,"Interest, Rents, and Concessions",392000,R,Enterprise Funds
3763,2020,Convention and Cultural Services,General Fund,Other Services and Supplies,3027629,E,Governmental Funds
3764,2020,City Attorney,Cty/Cnty Office-Water Planning,Labor and Supply Offset,10000,E,Other Governmental Funds
3765,2020,Finance,General Fund,Employee Services,10146694,E,Governmental Funds
3766,2020,Finance,General Fund,Labor and Supply Offset,-5135583,E,Governmental Funds
3767,2020,Finance,General Fund,Other Services and Supplies,1808370,E,Governmental Funds
3768,2020,Finance,General Fund,Transfers,64003,E,Governmental Funds
3769,2020,Finance,12th Street Maint Benefit Area,Labor and Supply Offset,4404,E,Other Governmental Funds
3770,2020,Finance,Central Midtown Restaurant BID,Labor and Supply Offset,5000,E,Other Governmental Funds
3771,2020,Finance,Central Midtown Restaurant BID,Other Services and Supplies,205000,E,Other Governmental Funds
3772,2020,Finance,Cty/Cnty Office-Water Planning,Labor and Supply Offset,39000,E,Other Governmental Funds
3773,2020,Finance,Curtis Park CFD 2013-03,Labor and Supply Offset,3203,E,Other Governmental Funds
3774,2020,Finance,Curtis Park Village CFD 2014-02,Other Services and Supplies,50000,E,Other Governmental Funds
3775,2020,Finance,Del Paso Nuevo Landscaping CFD,Labor and Supply Offset,2861,E,Other Governmental Funds
3776,2020,Finance,Del Paso Prop & Business Imprv,Labor and Supply Offset,3617,E,Other Governmental Funds
3777,2020,Finance,Downtown Impact Fee Fund,Other Services and Supplies,50000,E,Other Governmental Funds
3778,2020,Finance,Downtown Management District,Labor and Supply Offset,8038,E,Other Governmental Funds
3779,2020,Finance,Franklin Boulevard PBID,Labor and Supply Offset,3383,E,Other Governmental Funds
3780,2020,Finance,Greater Broadway PBID,Labor and Supply Offset,2459,E,Other Governmental Funds
3781,2020,Finance,Handle BID No 2011-04,Labor and Supply Offset,1014,E,Other Governmental Funds
3782,2020,Finance,Handle BID No 2011-04,Other Services and Supplies,198986,E,Other Governmental Funds
3783,2020,Finance,Interdepartmental Service Fund,Labor and Supply Offset,3024965,E,Other Governmental Funds
3784,2020,Finance,Jacinto Creek,Other Services and Supplies,100000,E,Other Governmental Funds
3785,2020,Finance,Laguna Creek Maint Dist,Labor and Supply Offset,13931,E,Other Governmental Funds
3786,2020,Finance,Landscaping and Lighting,Labor and Supply Offset,347519,E,Other Governmental Funds
3787,2020,Finance,Mack Road PBID,Labor and Supply Offset,2294,E,Other Governmental Funds
3788,2020,Finance,Midtown Sacramento PBID,Labor and Supply Offset,5713,E,Other Governmental Funds
3789,2020,Finance,N Nat Lndscp 99-02,Labor and Supply Offset,27942,E,Other Governmental Funds
3790,2020,Finance,N Natomas Lands CFD 3,Labor and Supply Offset,52657,E,Other Governmental Funds
3791,2020,Finance,N Natomas Transp Mgmt Assoc,Labor and Supply Offset,44098,E,Other Governmental Funds
3792,2020,Finance,Natomas Central CFD 2006-02,Labor and Supply Offset,11735,E,Other Governmental Funds
3793,2020,Finance,Neighborhood Lighting Dist,Labor and Supply Offset,18516,E,Other Governmental Funds
3794,2020,Finance,Neighborhood Park Maint CFD,Labor and Supply Offset,37981,E,Other Governmental Funds
3795,2020,Finance,Neighborhood Water Quality Dist,Labor and Supply Offset,12792,E,Other Governmental Funds
3796,2020,Citywide and Community Support,Measure U Fund,Other Services and Supplies,16917693,E,Governmental Funds
3797,2020,Citywide and Community Support,Fleet Management Fund,Employee Services,333272,E,Internal Service Funds
3798,2020,Citywide and Community Support,4th R Program,Employee Services,38292,E,Other Governmental Funds
3799,2020,Citywide and Community Support,Cty/Cnty Office-Water Planning,City Property,3000,E,Other Governmental Funds
3800,2020,Citywide and Community Support,Cty/Cnty Office-Water Planning,Employee Services,631870,E,Other Governmental Funds
3801,2019,Utilities,Water Fund,Licenses and Permits,71018,R,Enterprise Funds
