ObjectId,Fiscal_Year,Department,Fund,CATEGORY,Amount,ExpenseRevenue,Fund_Category
5330,2022,Public Works,Township 9 CFD No. 2012-06,Labor and Supply Offset,2000,E,Other Governmental Funds
5331,2022,Public Works,Traffic Safety Fund,Labor and Supply Offset,429154,E,Other Governmental Funds
5332,2022,Public Works,Village Garden N.-Mtce Dist #1,Labor and Supply Offset,20711,E,Other Governmental Funds
5333,2022,Public Works,Willowcreek Assmnt Md,Labor and Supply Offset,38000,E,Other Governmental Funds
5334,2022,Public Works,Willowcreek Lndscpng CFD,Labor and Supply Offset,125000,E,Other Governmental Funds
5335,2022,Public Works,Parking Fund,"Charges, Fees, and Services",12064249,R,Enterprise Funds
5336,2022,Public Works,Parking Fund,"Interest, Rents, and Concessions",501337,R,Enterprise Funds
5337,2022,Public Works,Recycling and Solid Waste,"Charges, Fees, and Services",74746000,R,Enterprise Funds
5338,2022,Public Works,Recycling and Solid Waste,Intergovernmental,32500,R,Enterprise Funds
5339,2022,Public Works,General Fund,"Charges, Fees, and Services",11994815,R,Governmental Funds
5340,2022,Public Works,General Fund,"Fines, Forfeitures, and  Penalties",5171034,R,Governmental Funds
5341,2022,Public Works,General Fund,"Interest, Rents, and Concessions",49000,R,Governmental Funds
5342,2022,Public Works,General Fund,Intergovernmental,197798,R,Governmental Funds
5343,2022,Public Works,General Fund,Licenses and Permits,39000,R,Governmental Funds
5344,2022,Public Works,Fleet Management Fund,"Charges, Fees, and Services",5750000,R,Internal Service Funds
5345,2022,Public Works,Fleet Management Fund,"Interest, Rents, and Concessions",559136,R,Internal Service Funds
5346,2022,Public Works,Fleet Management Fund,Miscellaneous Revenue,45950012,R,Internal Service Funds
5347,2022,Public Works,Cal EPA Fund,Intergovernmental,188000,R,Other Governmental Funds
5348,2022,Public Works,Gas Tax 2106,Intergovernmental,11761000,R,Other Governmental Funds
5349,2022,Public Works,Major Street Construction Fund,Taxes,1430000,R,Other Governmental Funds
5350,2022,Public Works,Marina Fund,"Charges, Fees, and Services",284500,R,Other Governmental Funds
5351,2022,Public Works,Marina Fund,Intergovernmental,25000,R,Other Governmental Funds
5352,2022,Public Works,Marina Fund,Licenses and Permits,1350075,R,Other Governmental Funds
5353,2022,Public Works,New Measure A Maintenance,Taxes,12042000,R,Other Governmental Funds
